woman-standing-dark-skin-tone_1f9cd-1f3ff-200d-2640-fe0f.png	woman-standing-dark-skin-tone	1f9cd-1f3ff-200d-2640-fe0f	1818183c3c3c183c
person-in-motorized-wheelchair-medium-skin-tone_1f9d1-1f3fd-200d-1f9bc.png	person-in-motorized-wheelchair-medium-skin-tone	1f9d1-1f3fd-200d-1f9bc	1c181c187c6c7f3e
police-officer_dark-skin-tone_1f46e-1f3ff_1f3ff.png	police-officer	dark-skin-tone_1f46e-1f3ff_1f3ff	3e38303c3c007efe
technologist_1f9d1-200d-1f4bb.png	technologist	1f9d1-200d-1f4bb	1c7e3c3c7e7e7e3c
woman-getting-haircut-dark-skin-tone_1f487-1f3ff-200d-2640-fe0f.png	woman-getting-haircut-dark-skin-tone	1f487-1f3ff-200d-2640-fe0f	6e7d07fcf0000010
raised-fist_dark-skin-tone_270a-1f3ff_1f3ff.png	raised-fist	dark-skin-tone_270a-1f3ff_1f3ff	3efefeeef67e7c00
man-rowing-boat-light-skin-tone_1f6a3-1f3fb-200d-2642-fe0f.png	man-rowing-boat-light-skin-tone	1f6a3-1f3fb-200d-2642-fe0f	00101838ffff7d00
flag-spain_1f1ea-1f1f8.png	flag-spain	1f1ea-1f1f8	00707fffff7d0000
selfie_1f933.png	selfie	1f933	03070f0e0cfcf8f0
lemon_1f34b.png	lemon	1f34b	003c7e7f3f7f3e0e
waving-hand_medium-dark-skin-tone_1f44b-1f3fe_1f3fe.png	waving-hand	medium-dark-skin-tone_1f44b-1f3fe_1f3fe	1c3e7f3f7fffde0c
exclamation-mark_2757.png	exclamation-mark	2757	183c3c1c18183c10
woman-frowning-medium-light-skin-tone_1f64d-1f3fc-200d-2640-fe0f.png	woman-frowning-medium-light-skin-tone	1f64d-1f3fc-200d-2640-fe0f	183c7e7e7e7e0200
watch_231a.png	watch	231a	007cc6cac3c37c00
woman-construction-worker-light-skin-tone_1f477-1f3fb-200d-2640-fe0f.png	woman-construction-worker-light-skin-tone	1f477-1f3fb-200d-2640-fe0f	3c3e3e3e3c183e7e
man-mountain-biking-medium-light-skin-tone_1f6b5-1f3fc-200d-2642-fe0f.png	man-mountain-biking-medium-light-skin-tone	1f6b5-1f3fc-200d-2642-fe0f	063ef6f3feda4200
man-wearing-turban-medium-dark-skin-tone_1f473-1f3fe-200d-2642-fe0f.png	man-wearing-turban-medium-dark-skin-tone	1f473-1f3fe-200d-2642-fe0f	3e7e7f7e183c0000
triangular-ruler_1f4d0.png	triangular-ruler	1f4d0	80c0e0f0f8dcfeff
man-medium-skin-tone-bald_1f468-1f3fd-200d-1f9b2.png	man-medium-skin-tone-bald	1f468-1f3fd-200d-1f9b2	3c7e7e7e7e7e3c18
woman-standing-medium-skin-tone_1f9cd-1f3fd-200d-2640-fe0f.png	woman-standing-medium-skin-tone	1f9cd-1f3fd-200d-2640-fe0f	1818183c3c3c3c18
hamburger_1f354.png	hamburger	1f354	7c7efef83c187e3c
field-hockey_1f3d1.png	field-hockey	1f3d1	0002040c18fefeee
person_dark-skin-tone_1f9d1-1f3ff_1f3ff.png	person	dark-skin-tone_1f9d1-1f3ff_1f3ff	3c7e403c7e7e3c00
woman-in-lotus-position_1f9d8-200d-2640-fe0f.png	woman-in-lotus-position	1f9d8-200d-2640-fe0f	1818383c3cf7ff7e
speedboat_1f6a4.png	speedboat	1f6a4	000000012bffff7f
school_1f3eb.png	school	1f3eb	0000f8fffffff7e7
woman-scientist-medium-dark-skin-tone_1f469-1f3fe-200d-1f52c.png	woman-scientist-medium-dark-skin-tone	1f469-1f3fe-200d-1f52c	1800023e1e027e7f
person-swimming_medium-light-skin-tone_1f3ca-1f3fc_1f3fc.png	person-swimming	medium-light-skin-tone_1f3ca-1f3fc_1f3fc	00000cffffffff1c
closed-mailbox-with-lowered-flag_1f4ea.png	closed-mailbox-with-lowered-flag	1f4ea	00fefffff0c00018
man-in-manual-wheelchair-light-skin-tone_1f468-1f3fb-200d-1f9bd.png	man-in-manual-wheelchair-light-skin-tone	1f468-1f3fb-200d-1f9bd	00181c3c3c3e7e7c
high-heeled-shoe_1f460.png	high-heeled-shoe	1f460	e0f0f078783f3f1c
flag-french-guiana_1f1ec-1f1eb.png	flag-french-guiana	1f1ec-1f1eb	00b0fcfcfcfe7000
large-brown-square_1f7eb.png	large-brown-square	1f7eb	7eff7e7e00000000
person-medium-light-skin-tone-white-hair_1f9d1-1f3fc-200d-1f9b3.png	person-medium-light-skin-tone-white-hair	1f9d1-1f3fc-200d-1f9b3	3c7efefe5a7e7e08
man-superhero-light-skin-tone_1f9b8-1f3fb-200d-2642-fe0f.png	man-superhero-light-skin-tone	1f9b8-1f3fb-200d-2642-fe0f	00183c7e7e3c583e
flatbread_1fad3.png	flatbread	1fad3	00187effff7e1800
diya-lamp_1fa94.png	diya-lamp	1fa94	40e068ffff7e0000
gemini_264a.png	gemini	264a	7e7e3c3c3c3c3c00
ballot-box-with-ballot_1f5f3-fe0f.png	ballot-box-with-ballot	1f5f3-fe0f	10187eff7f7f3e18
man-facepalming_1f926-200d-2642-fe0f.png	man-facepalming	1f926-200d-2642-fe0f	3c7c7e7e3c3c1000
man-lifting-weights-medium-light-skin-tone_1f3cb-1f3fc-200d-2642-fe0f.png	man-lifting-weights-medium-light-skin-tone	1f3cb-1f3fc-200d-2642-fe0f	c33e3c3c183c2624
basket_1f9fa.png	basket	1f9fa	001cfffe90707830
pilot-dark-skin-tone_1f9d1-1f3ff-200d-2708-fe0f.png	pilot-dark-skin-tone	1f9d1-1f3ff-200d-2708-fe0f	183c3c3c3c007e5e
person-running_medium-skin-tone_1f3c3-1f3fd_1f3fd.png	person-running	medium-skin-tone_1f3c3-1f3fd_1f3fd	60307878383e66c0
man-raising-hand-dark-skin-tone_1f64b-1f3ff-200d-2642-fe0f.png	man-raising-hand-dark-skin-tone	1f64b-1f3ff-200d-2642-fe0f	607c40f8fcec707f
woman-dancing_medium-skin-tone_1f483-1f3fd_1f3fd.png	woman-dancing	medium-skin-tone_1f483-1f3fd_1f3fd	1c3c7c6978fc3437
keyboard_2328-fe0f.png	keyboard	2328-fe0f	0000ffffffff0000
person-getting-massage_medium-skin-tone_1f486-1f3fd_1f3fd.png	person-getting-massage	medium-skin-tone_1f486-1f3fd_1f3fd	7e7e503c3c3c3cff
woman-swimming-medium-light-skin-tone_1f3ca-1f3fc-200d-2640-fe0f.png	woman-swimming-medium-light-skin-tone	1f3ca-1f3fc-200d-2640-fe0f	00000c3f67f7ff3c
warning_26a0-fe0f.png	warning	26a0-fe0f	18183c247effffff
man-firefighter-light-skin-tone_1f468-1f3fb-200d-1f692.png	man-firefighter-light-skin-tone	1f468-1f3fb-200d-1f692	993c5a7e3c1c197b
black-small-square_25aa-fe0f.png	black-small-square	25aa-fe0f	003c7e7e42663c00
grinning-face-with-sweat_1f605.png	grinning-face-with-sweat	1f605	3c7e7efbff7e2418
mermaid_1f9dc-200d-2640-fe0f.png	mermaid	1f9dc-200d-2640-fe0f	0276663f9fff4324
woman-gesturing-no-medium-skin-tone_1f645-1f3fd-200d-2640-fe0f.png	woman-gesturing-no-medium-skin-tone	1f645-1f3fd-200d-2640-fe0f	3c7efb7e7a424600
flag-new-caledonia_1f1f3-1f1e8.png	flag-new-caledonia	1f1f3-1f1e8	00607c7fff7f0000
sign-of-the-horns_1f918.png	sign-of-the-horns	1f918	04647c7c7e7e3c3c
office-worker-medium-dark-skin-tone_1f9d1-1f3fe-200d-1f4bc.png	office-worker-medium-dark-skin-tone	1f9d1-1f3fe-200d-1f4bc	183c183c3c187e7e
woman-getting-haircut-medium-skin-tone_1f487-1f3fd-200d-2640-fe0f.png	woman-getting-haircut-medium-skin-tone	1f487-1f3fd-200d-2640-fe0f	6cfd07fcf0606000
person-getting-haircut_dark-skin-tone_1f487-1f3ff_1f3ff.png	person-getting-haircut	dark-skin-tone_1f487-1f3ff_1f3ff	fc7d0fe6260098fc
family-woman-girl-girl_1f469-200d-1f467-200d-1f467.png	family-woman-girl-girl	1f469-200d-1f467-200d-1f467	383c7e2467ffffe7
kangaroo_1f998.png	kangaroo	1f998	0060d0f87c3c1e37
man-astronaut-medium-skin-tone_1f468-1f3fd-200d-1f680.png	man-astronaut-medium-skin-tone	1f468-1f3fd-200d-1f680	3c7ec1981442ffff
backhand-index-pointing-left_medium-light-skin-tone_1f448-1f3fc_1f3fc.png	backhand-index-pointing-left	medium-light-skin-tone_1f448-1f3fc_1f3fc	00103cff3f1f0f00
open-book_1f4d6.png	open-book	1f4d6	007e7f7e7e7e0000
white-hair_1f9b3.png	white-hair	1f9b3	00e0f8fcfcfefefc
cook_1f9d1-200d-1f373.png	cook	1f9d1-200d-1f373	7fff3c383c1f7e7e
person-golfing_dark-skin-tone_1f3cc-1f3ff_1f3ff.png	person-golfing	dark-skin-tone_1f3cc-1f3ff_1f3ff	30583e3a38383c2c
woman-in-motorized-wheelchair-light-skin-tone_1f469-1f3fb-200d-1f9bc.png	woman-in-motorized-wheelchair-light-skin-tone	1f469-1f3fb-200d-1f9bc	08181c18746c7f3e
mechanic-light-skin-tone_1f9d1-1f3fb-200d-1f527.png	mechanic-light-skin-tone	1f9d1-1f3fb-200d-1f527	0000383c3e1f3f7e
man-supervillain-medium-skin-tone_1f9b9-1f3fd-200d-2642-fe0f.png	man-supervillain-medium-skin-tone	1f9b9-1f3fd-200d-2642-fe0f	3c7ebc3c3c990000
goggles_1f97d.png	goggles	1f97d	00007effffff6400
man-biking-medium-dark-skin-tone_1f6b4-1f3fe-200d-2642-fe0f.png	man-biking-medium-dark-skin-tone	1f6b4-1f3fe-200d-2642-fe0f	70283c78387e7f5a
safety-vest_1f9ba.png	safety-vest	1f9ba	6666667e7e7e3c00
ten-oclock_1f559.png	ten-oclock	1f559	307effff7e7e3c00
persevering-face_1f623.png	persevering-face	1f623	387e7fff7e7e3c00
person-with-veil_light-skin-tone_1f470-1f3fb_1f3fb.png	person-with-veil	light-skin-tone_1f470-1f3fb_1f3fb	0042d3ffbddbdbff
parrot_1f99c.png	parrot	1f99c	e0f0783c3c1e1b21
artist-medium-dark-skin-tone_1f9d1-1f3fe-200d-1f3a8.png	artist-medium-dark-skin-tone	1f9d1-1f3fe-200d-1f3a8	1e20003c3d01f7fe
ok-hand_medium-dark-skin-tone_1f44c-1f3fe_1f3fe.png	ok-hand	medium-dark-skin-tone_1f44c-1f3fe_1f3fe	080c0e7e6e7e3c1c
right-facing-fist_medium-skin-tone_1f91c-1f3fd_1f3fd.png	right-facing-fist	medium-skin-tone_1f91c-1f3fd_1f3fd	0000feff7f3f1e00
pinched-fingers_medium-dark-skin-tone_1f90c-1f3fe_1f3fe.png	pinched-fingers	medium-dark-skin-tone_1f90c-1f3fe_1f3fe	0c0f1f1f1ffefcf8
construction-worker_1f477.png	construction-worker	1f477	3c3e7e3e3c183e7e
rainbow-flag_1f3f3-fe0f-200d-1f308.png	rainbow-flag	1f3f3-fe0f-200d-1f308	0006ffffff7f0000
