glyph-u1F553.png	four-oclock_1f553.png	3	3	1
glyph-u1F553.png	six-thirty_1f561.png	3	3	1
glyph-u1F553.png	nine-oclock_1f558.png	3	3	1
glyph-u1F553.png	twelve-oclock_1f55b.png	3	3	1
glyph-u1F553.png	nine-thirty_1f564.png	3	3	1
glyph-u1F553.png	three-oclock_1f552.png	3	3	1
glyph-u1F1F8_u1F1ED.png	flag-tristan-da-cunha_1f1f9-1f1e6.png	0	8	1
glyph-u1F1F8_u1F1ED.png	flag-ascension-island_1f1e6-1f1e8.png	0	8	1
glyph-u1F1F8_u1F1ED.png	flag-st-helena_1f1f8-1f1ed.png	0	8	1
glyph-u1F565.png	ten-oclock_1f559.png	1	3	1
glyph-u1F565.png	nine-oclock_1f558.png	1	3	1
glyph-u1F565.png	nine-thirty_1f564.png	1	3	1
glyph-u1F565.png	three-oclock_1f552.png	1	3	1
glyph-u1F55A.png	ten-oclock_1f559.png	1	3	1
glyph-u1F55A.png	nine-oclock_1f558.png	1	3	1
glyph-u1F55A.png	nine-thirty_1f564.png	1	3	1
glyph-u1F55A.png	three-oclock_1f552.png	1	3	1
glyph-u1F1F3_u1F1F4.png	flag-bouvet-island_1f1e7-1f1fb.png	3	7	1
glyph-u1F1F3_u1F1F4.png	flag-norway_1f1f3-1f1f4.png	3	7	1
glyph-u1F1F3_u1F1F4.png	flag-svalbard-jan-mayen_1f1f8-1f1ef.png	3	7	1
glyph-u1F552.png	ten-oclock_1f559.png	1	3	1
glyph-u1F552.png	nine-oclock_1f558.png	1	3	1
glyph-u1F552.png	nine-thirty_1f564.png	1	3	1
glyph-u1F552.png	three-oclock_1f552.png	1	3	1
glyph-u1F567.png	ten-oclock_1f559.png	1	3	1
glyph-u1F567.png	nine-oclock_1f558.png	1	3	1
glyph-u1F567.png	nine-thirty_1f564.png	1	3	1
glyph-u1F567.png	three-oclock_1f552.png	1	3	1
glyph-u1F1FA_u1F1F8.png	flag-us-outlying-islands_1f1fa-1f1f2.png	3	7	1
glyph-u1F1FA_u1F1F8.png	flag-united-states_1f1fa-1f1f8.png	3	7	1
